id,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
235,B000JMLBHU,"[0, 0]",4,A wonderful adventure described in great detail as only Jules Verne can do. Readers of all ages will greatly enjoy this book.,"04 10, 2013",ADSB7SEDF5P5N,james dodd,The mysterious island,1365552000
236,B000JMLBHU,"[0, 2]",3,am sorry ---- i accidentally deleted it from the kindle before i had time to check it out.  i apologize.,"01 15, 2014",A2NS6PKNVMZ5C0,james,never read it- oops,1389744000
237,B000JMLBHU,"[0, 0]",4,Probably a good book to have around for all the sience it containsWell writen story even tho it is fiction,"12 7, 2013",A28XJ2WEQNDT7Y,James L. Counts,very interesting.,1386374400
238,B000JMLBHU,"[0, 0]",5,A true classic.  Not like the movie where they fight large dinosaur.  A good tail of survival and the will to get by.  A good read for any age.  The true adventure and a lesson in human nature.  Good over evil and how to best understand the wishes of others.,"03 7, 2013",ABYE43IG67QO9,James L. Wagner,A classic as it always will be.,1362614400
239,B000JMLBHU,"[0, 0]",5,"Purchased this for my husband, who totally enjoyed it, could not put it down.  One of Jules Verne's best books.","04 6, 2014",A2YPI0DVYYV560,Janet A. Armstrong,Mysterious Island,1396742400
240,B000JMLBHU,"[0, 0]",5,"this was one of the most interesting books I have read. it keeps you in suspense throughout the entire book it is amazing how much these men accomplished while on the island I loved the book, and couldn't, put it down I would recommend this book to all adventure readers.","04 16, 2014",A1PLBW89YEJWSF,Jean  s.,The mysterious island,1397606400
241,B000JMLBHU,"[2, 2]",4,"This was my first tread into Jules Verne. I was rewarded with a good read. The only complaint was that there was a lot of detail put into all the different mechanisms they had to make. However, it was still interesting to learn such things from the way to build many things from raw resources to how to create makeshift items to help with survival.The story begins with 5 prisoners; an engineer, a sailor, a reporter, a servant, and a young man along with a very bright dog; traveling in a hot air balloon to escape imprisonment during the Civil War. They are thrown onto an island that isn't listed on any maps and well out of the way for any ships in the Pacific to go by. They even go on a short trip to a close but un-useful island to help a castaway. For four long years these escapees have to start from nothing to make themselves a civilized dwelling. They create everything from a house in granite rock and a garden and an animal farm to any mechanism they might need to create something to survive with. They spend their days working and building and creating all the necessities as well as some wants. They build two ships and at the last second when they fear death, they are saved. There are references to 20,000 leagues under the seas and captain Nemo as well as historical things.The story is long but with all the details you learn not only to feel like you know the islanders but also enough to see their surroundings and feel their anxieties. There is adventure, camaraderie, pirates, survival, and many other things all wrapped up in this amazing classic.","03 7, 2010",AN8ELR6AHMMQ,"Jessss ""I read to find stories that inspire m...",A great tale of friendship and surviving,1267920000
242,B000JMLBHU,"[0, 0]",5,This is one of the classic stories of Jules Verne and it is also one of my favorites.  Five prisoners of war escape using a balloon.  Caught in a massive storm they are carried thousands of miles and land on a remote island with no inhabitants.  They begin to build what life they can and they are very creative and ingenious. Their adventures are what make this story so entertaining.  As the true nature of the island is discovered the group is faced with both threats from enemies and help from a mysterious benefactor.Jules Verne's writing and perceptions of the future and Sci-Fi were well ahead of his time.  This is an excellent story and I recommend it to you.,"11 28, 2012",A1X1CEGHTHMBL1,jjceo,An excellent story that is a classic and one of my favorites!,1354060800
243,B000JMLBHU,"[0, 0]",4,Great read for Jules Verne  fans.  A little simplistic in the details but he had to get the characters a long way in a very impossible situation.  Suspend your disbelief that much and he will lead you to the final scene that will have you slap your forehead for not seeing it coming.  Lot of fun.,"01 6, 2014",A1H0A74JRZPER0,John Price,Jules Verne does it  again.,1388966400
244,B000JMLBHU,"[0, 0]",5,Always a fantastic read.  Good for all ages and tastes.  Well worth the time spent enjoying the story.  Better than the movies.,"08 6, 2013",AAH07I63JJZQU,"Joseph A. Cimino III ""jac10jac""",CLASSIC.,1375747200
245,B000JMLBHU,"[0, 0]",4,An ill fated escape by balloon ended up being a disaster depositing 5 men and a dog on a seemingly deserted island.  Where they worked to start a colony of sorts and where they experienced many hardships and triumphs.  A classic story filled with well defined characters and interesting locale.  The one downfall was it was somewhat wordy and of course some of the explanations of the scientific kind were outdated.  But those small complaints does nothing to diminish the quality of the tale itself.,"12 11, 2013",AK9IZ1TUV8LFF,Josh Hitch,A great classic tale,1386720000
246,B000JMLBHU,"[0, 0]",5,IT IS FUN TO SEE HOW THE MYSTERIOUS ISLAND PLAYS A PRIMARY PART OF THIS WONDERFUL BOOK.  I LOVE A GOOD MYSTERY & THIS ONE WAS GREAT!  THANK YOU,"03 4, 2013",A1B016J4OUC7JJ,Judith C. Kotara,A MYSTERIOUS ISLAND IS THE FOCUS,1362355200
247,B000JMLBHU,"[0, 0]",4,This was a great read. I am really glad I downloaded it. I didn't want to put it down. I would recommend reading the mysterious island.,"06 10, 2014",A1P274BBTT4WWB,Kathy Oros,Great read,1402358400
248,B000JMLBHU,"[0, 0]",3,"Not what i expected. yet a very interesting book. i usually don&#8216;t read books from this era, just goes to show they can be of interest.","11 2, 2012",A026598010DVEJLSZ7H2U,kathy pierce,Interesting,1351814400
249,B000JMLBHU,"[0, 0]",5,"I first read this book when I was 11, and I have read itevery 5 years since.A boys own tale, embroidering history, science, survival,science- fiction, bravery, comradeship into a silken mapI'm glad I grew up reading these stories before the dreadfulHarry Potter hogwash eyewash obliterated young peoplesminds and turned them into zombies.","12 5, 2012",A22GRLOZQ0BOK2,Kebmel,"Another classic, required reading",1354665600
250,B000JMLBHU,"[0, 0]",4,Mysterious Island was my first read by this author.  It was a long read but very detail that made the island come alive.  Lots of surprises.,"02 12, 2013",A1H7BMY1OC0M1I,"Linda Hass ""Ladybug Linda""",M.I.Long Read,1360627200
251,B000JMLBHU,"[1, 5]",1,It was too slow from the very beginning!To much information about a number of charcters at the very beginning which turned out to be quite boring!,"05 2, 2013",A2BACI46NOIMJP,lizard,Did not really care for this book!,1367452800
252,B000JMLBHU,"[0, 0]",5,"I gave it this rating because not only was it a good adventure tale, but the characterization was also very good. I enjoyed it and learned something about surviving on an island.","10 26, 2013",A15T0FXDG111AT,Lois Ruff,How to survive on a desert island.,1382745600
253,B000JMLBHU,"[0, 0]",4,Took a long time to read and get into STORY. Overall a good but slow reading book. Would recommend this book to anyone who has an interest in science. It has an interesting turn.,"05 25, 2014",A3M1QXWY2RNHXC,"lorraine boyce ""rain""",Mysterious island,1400976000
254,B000JMLBHU,"[0, 0]",4,This is a classic book of the time. The actions of the characters may not be pc but this story gives a real view of attitudes particular to the era. If you are expecting a tale like the movies inspired by the book you will not find it.  This is a story about men surviving difficult circumstances. It is somewhat fantastical but real all the same. And it is very readable.,"04 4, 2013",A224F16KZKBOPK,LS,Surviving the island,1365033600
255,B000JMLBHU,"[0, 0]",3,"Unexpectedly, the story was predominantly complex discussions (pages & pages) on and about physics, engineering & chemistry. This really bogged the story down for me.  It was an interesting story line, but way too much detail.  Including Captain Nemo in the story was an interesting twist.","12 20, 2013",A1544EE561CCZ4,LuvToRead,Classic Adventure,1387497600
256,B000JMLBHU,"[0, 0]",3,Jules Verne has a knack for detail.  This book has a good plot and a mystery not solved until the end.  This keeps one reading even though it is a very tedious chore.  Similar with many writers the object is to keep wandering around many irrelevant ideas to add &#34;texture&#34;.  I suspect most readers read a line or two each page in order to make some headway into the story.  One also has to accept absurd achievements similar to a James Bond movie.  It's better to read this than some sex novel written by someone with a demented mind.  Lynn in Jacksonville OR,"01 29, 2013",A3T7BLQYX2OYB0,Lynn,mysterious island,1359417600
257,B000JMLBHU,"[0, 0]",5,"At 1st, I didn't realize who the author was.  This is a wonderful finish to &#34;20,000 Leagues&#34;. Kept my interest.","11 20, 2013",A1WP3TE89YUEIV,Marine Mom,"20,000 Leagues",1384905600
258,B000JMLBHU,"[0, 0]",5,"Jules Verne is indeed an author you can rely on for fast flowing suspense, and I enjoy reading the classics written in the way that they were originally penned; it much more enjoyable for me. Children of all ages would benefit from reading this book eminence.","12 11, 2013",A2B0NEHJW8KODT,Martha Silcox,The Mysterious Island,1386720000
